SMILES,Accum,Accum_Class,Accum_SE,Compound_ID,SourceTable,MolWt,LogP,TPSA,HBD,HBA,RotB,RingCount,HeavyAtomCount,FracCSP3
O=C(OC1C2(C)C(C)CCC3(C(C)C(O)C(C[N+])(C)C1)C2C(=O)CC3)CO,628.0,High,86.0,,Table4,0.47389753385761674,0.09407194030544658,0.6899580018138922,0.5700939997693153,0.14947019795214478,0.049193393625291515,-0.7035264706814485,0.48800173003697733,1.813626591872434
S(=O)(=O)(OC1C2OCC([N+])C2OC1)c1ccccc1,616.0,High,30.0,,Table4,-0.7983249953255778,-1.0749750439697154,0.021833075003866092,-1.100676534208084,0.14947019795214478,0.049193393625291515,-0.7035264706814485,-1.0166702709103705,-0.800505772969835
[N+]C(C(C)N1CCOCC1)c1ccccc1,613.0,High,66.0,,Table4,-1.6580724328417253,-0.07134243693360028,-1.4771963062389937,-1.100676534208084,-1.2625461401489677,0.049193393625291515,-1.4863980320412558,-1.580922271265626,-0.5521040550436468
O(Cc1ccccc1)C1C2OCC([N+])C2OC1,552.0,High,12.0,,Table4,-1.4601208922324775,-0.5398845963858288,-1.0149753341458752,-1.100676534208084,-0.7918740274485969,0.049193393625291515,-0.7035264706814485,-1.3928382711472074,-0.5521040550436468
O=C1C2(CO)CC3(C([N+])c4c(C)cccc4C3CC2)C1,542.0,High,26.0,,Table4,-0.9829713144573816,0.460727285579494,-0.7231262183893138,-0.26529126721938434,-1.2625461401489677,-1.0709023381505784,0.07934509067835882,-0.828586270791952,-0.23064300831563794
O=C1C2(C)CC3(C([N+])c4c(C)cccc4C3CC2)C1,515.0,High,50.0,,Table4,-1.1945719490673479,1.1384777403276791,-1.3374974579059882,-1.100676534208084,-1.7332182528493385,-1.6309502040385133,0.07934509067835882,-1.0166702709103705,-0.23064300831563794
O=C1C2(C)C([N+])C=CC3(O1)C2C(C[N+])C12C3CCC(O)(C(=C)C1)C2,504.0,High,39.0,,Table4,-0.22840919146420618,-0.35461785569026155,0.23441827898887413,-0.26529126721938434,-0.7918740274485969,-1.0709023381505784,0.8622166520381662,-0.07625027031827807,0.7291258584703777
O=C(OC)C1(C)C2C(C)(c3c(C([N+])C2)cc(C(C)C)cc3)CCC1,477.0,High,75.0,,Table4,-0.2142310628122969,1.935988731834502,-1.057188681794327,-1.100676534208084,-1.2625461401489677,-0.5108544722626435,-0.7035264706814485,-0.07625027031827807,0.27590167137698124
O(C)c1cc2c(C3SC(=O)N4C3CC(C(C=C)C[N+])CC4)ccnc2cc1,458.0,High,58.0,,Table4,0.500402169882266,1.634048134146959,-0.5673316331831575,-1.100676534208084,-0.32120191474822607,1.1692891254011615,0.07934509067835882,0.48800173003697733,-1.2618232491184713
O(C)c1ccc(C([N+])C(C)N2CCOCC2)cc1,399.0,High,30.0,,Table4,-1.2609525719254908,-0.06567033308887991,-1.1968875301273327,-1.100676534208084,-0.7918740274485969,0.6092412595132265,-1.4863980320412558,-1.2047542710287888,-0.3391882968211996
