water_RadiusOfGyration,water_Asphericity,water_SpherocityIndex,water_NPR1,water_NPR2,water_PMI1,water_PMI2,water_ChargeMean,water_ChargeMax,water_ChargeMin,chloroform_RadiusOfGyration,chloroform_Asphericity,chloroform_SpherocityIndex,chloroform_NPR1,chloroform_NPR2,chloroform_PMI1,chloroform_PMI2,chloroform_ChargeMean,chloroform_ChargeMax,chloroform_ChargeMin,octanol_RadiusOfGyration,octanol_Asphericity,octanol_SpherocityIndex,octanol_NPR1,octanol_NPR2,octanol_PMI1,octanol_PMI2,octanol_ChargeMean,octanol_ChargeMax,octanol_ChargeMin
4.271266696147509,0.6491239196130135,0.20496397461949006,0.137143637384659,0.9323690387960448,903.727664229765,6250.350036220111,0.026315789473684213,0.34595496956640953,-0.3662167841221635,4.299420055554751,0.6739900591567515,0.20077404800901325,0.1260691086946483,0.9398797064401799,845.5926267570902,6390.387923876582,0.026315789473684213,0.34595496956640953,-0.3662167841221635,4.320574663820997,0.6839382266467889,0.19176840171450196,0.12133198366503477,0.9422206822676298,825.4611502784371,6474.0478035875885,0.026315789473684213,0.34595496956640953,-0.3662167841221635
4.176613262809245,0.27442083769001707,0.24257433493772732,0.36117303174181015,0.8159758311353223,2739.610121835338,6194.0008264179305,0.014084507042253518,0.3462791481692911,-0.4561594469092383,4.1895990258693425,0.27832041186709583,0.23556938389884519,0.35770785339781525,0.8155166242611814,2735.338830181935,6240.282340782148,0.014084507042253518,0.3462791481692911,-0.4561594469092383,4.199068403216321,0.2826232623573347,0.2283994504464998,0.35435661941161084,0.8158101611490031,2725.202720566201,6280.245591607871,0.014084507042253518,0.3462791481692911,-0.4561594469092383
3.1453604397425683,0.05907630121542114,0.53185537596698,0.6606093163146226,0.7938687991796082,1754.0614952473516,2107.5727000106967,-2.9046532621007004e-18,0.2933045117800796,-0.5040335016912141,3.143556614071381,0.0592823980265064,0.5287524650503351,0.6616269729870585,0.7878401611039045,1758.3420704559087,2093.4285813324777,-2.9046532621007e-18,0.2933045117800796,-0.5040335016912143,3.143982991372631,0.05922366599886962,0.5306149322290528,0.6611417034022021,0.7894946959481918,1756.6811786862052,2097.3797796595136,-2.9046532621007004e-18,0.2933045117800796,-0.5040335016912141
3.348001435445625,0.19259770539421214,0.27696120699764976,0.459096030704367,0.7002303054771468,1509.4959472291928,2297.681496075422,0.02040816326530613,0.3464183769070479,-0.3953347597828984,3.3516676671030377,0.19842215213501593,0.27767338371891065,0.4515488877240115,0.7075815264376845,1487.2216108827774,2328.3732136683498,0.02040816326530613,0.3464183769070479,-0.39533475978289834,3.3788327647250145,0.19887219597309064,0.2760616678978614,0.44956563269535416,0.709451836247228,1504.757765736346,2372.618688446498,0.02040816326530613,0.3464183769070479,-0.39533475978289834
4.054631021507585,0.25149275968138,0.2450386271468056,0.382522844004729,0.7996565038679788,2631.997039684918,5518.106348248326,0.015151515151515148,0.34606869621293096,-0.4561594469092383,4.041753378312387,0.24732198065404418,0.2505491034482884,0.386195693522313,0.8000636067480474,2637.2495289080944,5474.041006615608,0.01515151515151515,0.34606869621293096,-0.4561594469092384,4.031559849565746,0.23962401933066488,0.24561894248500887,0.39428465846385186,0.7923093321651302,2676.7817085727793,5394.415210968929,0.01515151515151515,0.34606869621293096,-0.4561594469092384
3.274555624922861,0.18661776913501663,0.2790828727242229,0.4744812940018991,0.6727265305381178,1425.0497693179207,2016.3566729462498,0.020833333333333343,0.34641837686601584,-0.3905173718963063,3.2662708189599274,0.18628022192475477,0.2801808447580195,0.4753160698081667,0.6723315375291322,1421.0972422603336,2003.3610578886685,0.020833333333333343,0.3464183768660159,-0.3905173718963063,3.2645535815863402,0.18695849187887584,0.2668673695840335,0.4776919682011876,0.658521668729322,1433.1359149612865,1972.2556035477983,0.020833333333333343,0.34641837686601584,-0.3905173718963063
4.618480983741108,0.3490898201333825,0.20365587941773725,0.30468492667141595,0.818184740535662,3018.0008786028147,8169.990369726004,0.014084507042253521,0.34621417109880614,-0.4633736114851987,4.657747727399823,0.3562094127604927,0.19299415104253967,0.2986855626895053,0.8195976479673173,3023.149542574391,8330.62445183515,0.014084507042253521,0.34621417109880614,-0.4633736114851987,4.561666046792799,0.3263089907809358,0.21895997446581783,0.3218268517753857,0.8103213214731916,3094.624676154707,7860.050090520887,0.014084507042253521,0.34621417109880614,-0.4633736114851987
4.237876618616811,0.4318016279576547,0.23816795433048127,0.25144790302009895,0.9011443923965056,1732.3404117147263,6255.291106381392,-4.704334850106596e-19,0.3247573991169864,-0.46853062166624704,4.21254350772583,0.41870658354036133,0.2426769741680546,0.25966711126915054,0.8980863933438716,1762.885943081225,6147.788667004556,-4.704334850106596e-19,0.3247573991169864,-0.46853062166624704,4.237028654733016,0.4235416531937674,0.2589467568967201,0.25910831603019885,0.9120081250939374,1760.1560950240166,6279.965570276369,-4.704334850106596e-19,0.3247573991169864,-0.46853062166624704
4.133977560540149,0.39563809676055484,0.2811636739513207,0.2806985990574501,0.9078081216790177,1716.1117535510666,5686.098368171559,-1.3159971197065427e-18,0.32206247471574606,-0.46853062166624704,4.137474539517965,0.3935256721028686,0.2809924648433746,0.28168111657803296,0.908855307651597,1723.5437963357738,5698.01651447412,-1.3159971197065427e-18,0.32206247471574606,-0.46853062166624704,4.126943615097455,0.3961643708940068,0.2757650370333762,0.2793619274563132,0.9020154057949654,1710.358276229751,5646.347034965877,-1.3159971197065427e-18,0.32206247471574606,-0.46853062166624704
3.1459926248023953,0.09954036363414734,0.46866005712727354,0.5808054555795407,0.7449652565838882,1618.7697049206142,2075.219049542542,4.3175339846533866e-18,0.23780875016842784,-0.4931935952027922,3.148576771952889,0.10049234418410989,0.45719722234784127,0.5785648054526623,0.744664320231274,1616.6983980248701,2080.361622637736,4.317533984653385e-18,0.23780875016842792,-0.4931935952027924,3.150254924380621,0.09794923902134009,0.46744167612768167,0.5834143343464481,0.7461239341924015,1627.4553134128253,2081.0574754617983,4.317533984653385e-18,0.23780875016842792,-0.49319359520279243
